étoile,commentaire
3,"Chaussons vraiment confortables. Ils ne sont pas faits pour les douches, ils retiennent un peu d'eau. Je les garde environ six mois, elles sont très douces mais je ne pense pas qu'elles résisteront longtemps."
1,"Bilan après 6 mois : La bosse sous les orteils est agréable au début, mais à long terme, elle provoque une douleur au milieu de l'orteil. Après avoir longtemps souffert et méfié de mes chaussures de course et de mon style de course, j'ai utilisé une autre pantoufle et la douleur a disparu en moins de 10 jours."
1,"J'ai commandé un 42, un 42 est arrivé, mais il me va comme un 38.Inefetti nn je le renvoie uniquement car je l'ai donné à ma fille..."
3,"Les ""Adilettes"" sont très petites. Je fais habituellement du 43. D'après les informations, vous devriez plutôt commander une taille au-dessus. Dans ce cas, c'était la taille 43,5. Les pantoufles s'adaptent juste à la longueur de la semelle. Cependant, la chaussure est assez étroite. Alors pour un pied un peu plus large et/ou un cou de pied plus haut, les chaussons ne sont rien... C'est dommage :-("
2,"A l'origine acheté ces chaussures pour mon mari.1. La mauvaise paire a été livrée, mais j'ai pensé ""pas de problème, elles fonctionneront aussi"".2. Ensuite, ces chaussures sont également trop étroites et petites pour lui, bien qu'elles soient déclarées comme des chaussures pour hommes. Je les ai gardés pour moi maintenant, mais cela ne devrait pas arriver..."
3,"Ils sont arrivés hier et aujourd'hui je les ai mis pour me promener dans la maison et une partie qui maintient le cou de pied s'est déjà détaché 🤷🏽‍♀️Ils sont très confortables, mais je suis déçu de la qualité... maintenant je ne sais pas que ce soit pour les retourner ou acheter quelque chose pour le coller... parce qu'ils n'ont même pas 24h d'utilisation et qu'une pièce s'est déjà détachée, que se passe-t-il si je les utilise un peu plus ?"
3,"Le produit en tant que tel est bon, il est bien fait et conçu. Il mesure un peu plus que ce qu'il dit donc je suis un peu grand. Le plus gros problème est qu'ils ne sont pas blancs avec des rayures vertes, mais verts avec des rayures blanches, ce qui change complètement leur apparence."
3,"Le matériau avec lequel ils sont fabriqués est trop dur, ils ne sont pas très faciles à dire, même s'ils ont une forme très ergonomique. Je lui donne également trois étoiles car ils m'ont envoyé un autre modèle que j'ai commandé, dans lequel j'ai utilisé les blancs à rayures vertes et ils sont arrivés verts à rayures blanches."
1,Ce ne sont pas des pantoufles ! Ce sont des pantoufles ou des pantoufles pour les pays secs et chauds. La semelle intérieure est une éponge qui absorbe l'humidité et ne se libère pas même après des jours !
2,"La livraison a été rapide et simple. Malheureusement, la chaussure droite est légèrement plus petite que la gauche. Les deux ont les mêmes tailles, mais ils ne sont pas de la même taille. Il semble que l'on soit ""entré"" car non seulement la longueur mais aussi la largeur sont affectées. La sensation au pied est très différente, ce qui est gênant. C'est toujours correct pour de courtes distances dans la piscine intérieure, mais très inadapté pour un port plus long."
1,"Ils taillent peu ! Je les ai renvoyés depuis longtemps mais ils doivent encore me créditer !!!!! Après plus d'un mois, j'ai toujours mon argent !!!!!"
1,"Puuuhhhhh les Adilettes sont agréables à regarder... mais elles étaient tellement inconfortables et j'ai été plus que déçue... quand je les ai enlevées par la suite, j'ai eu une douleur si extrême... vraiment mauvais... je recommanderais du tout ... la semelle intérieure n'a pas une forme vraiment agréable"
1,"Bien que les deux chaussures portent le même numéro, celle de gauche mesure plus de 1 cm de plus et elles sont généralement grandes pour ce numéro. De plus, il y a une sensation différente sur le pied droit et le pied gauche lorsque vous les portez, donc j'ai des doutes s'il s'agit d'Adidas d'origine. Dans le cas où ils le sont, le contrôle de la qualité est vraiment mauvais."
3,"J'ai acheté la taille 38 en or noir pour ma nièce comme cadeau de Noël mais elles sont trop petites. Je porte un 35,5 -36 et j'en ai presque marre. J'ai demandé un remboursement mais je n'ai pas pu aller au dhl pour le récupérer donc je les ai gardés. Ils n'ont pas l'air d'origine....."
2,"Le positif : oui, les chaussures sont bien ajustées et sont super douces pour marcher, mais : malheureusement, la semelle extérieure absorbe l'eau - avec tous les inconvénients. Toujours correct à la piscine, mais dès que vous entrez dans la chambre d'hôtel, vous répandez l'eau dans la chambre. Et le plus désagréable, c'est que le lendemain matin, vous remettez des chaussures mouillées et froides !Adidas, c'est mieux, n'est-ce pas ?"
3,"Je recommande d'acheter 1 ou même 2 nouvelles de plus que d'habitude, elles sont très étroites dans la partie supérieure et plus courtes que la normale, mais très belles."
3,"La longueur de la semelle s'adapte parfaitement, également la qualité Adidas habituelle, mais malheureusement la sangle est beaucoup trop serrée pour une taille 48,5. Juste quelque chose pour les pieds longs et très étroits."
3,"Une très belle chaussure, malheureusement beaucoup trop petite. Je porte une taille 44 en chaussons, les chaussures vont à mes jumelles de 12 ans qui font du 41. C'est tout sauf bon. 3 tailles trop petites, cela ne devrait pas arriver. Dommage!!! J'aurais été très heureux. Ma longueur de pied est de 28,5 cm si cela vous aide."
1,"J'ai seulement réalisé que je n'avais pas reçu les originaux quand, en moins d'un an, ils ont commencé à se casser. J'ai finalement réalisé qu'elles étaient fausses car les rayures Adidas sont 4 maintenant et non 3."
1,"Les chaussures sont insupportables. Si vos chaussures sont mouillées sous la douche, elles commencent à sentir comme si un chat avait pissé dedans. Au début, je pensais que la mousse spéciale pourrait dégazer les plastifiants. Mais même après six mois, ces chaussures puent dégoûtant!Je ne comprends pas comment le fabricant de la marque Adudas peut vendre un produit tel que des chaussures de douche et de bain."
1,"Les chaussures ne sont certainement pas d'origine Adidas. Malheureusement, le bracelet est beaucoup trop court. Mon fils n'a pas vraiment les pieds hauts. Il a les pieds plutôt étroits, mais ils ne rentrent pas dans les chaussures ou les chaussures pincent par le haut, je ne peux que le déconseiller."
3,"Lorsque j'ai reçu mes pantoufles, j'ai été immédiatement esquissé. Les trois bandes blanches emblématiques n'étaient pas dessus. Cependant, cela ne change rien au confort de la chaussure et j'en suis très satisfait. J'ajouterai moi-même les rayures blanches un jour ou pas. Quoi qu'il en soit, bon achat, juste déçu par les rayures manquantes."
1,Grosse déception !! Je porte des chaussures Adidas depuis des années et elles sont fantastiques. Je ne peux pas en dire autant de ces pantoufles. J'ai acheté le numéro 47 comme d'habitude après deux jours de soleil ils sont devenus un 43 et aussi déformés. Ne pas être acheté. Pour dire le moins une claque cinesata.
1,Très belles et confortables à première vue mais au bout de deux mois elles sont déjà abîmées sur la semelle intérieure (voir photo).Probablement pas de matière adaptée... PS. jamais eu de tels problèmes avec des pantoufles / chaussures
2,"design confortable mais seulement pour une utilisation temporaire. parce que le matériau est si doux que vos pieds adhèrent parfaitement à la surface de la chaussure, ce qui signifie que vos pieds ne peuvent plus respirer. après seulement quelques jours d'utilisation, vous constaterez que les chaussures puent"
3,"Le produit peut aller mais même si vous prenez un numéro supplémentaire et demi, il ne va pas bien et je recommande les deux numéros supplémentaires à toujours évaluer"
1,"Seulement mauvais. Là où Adidas est dessus, ce n'est pas toujours Adidas à l'intérieur. Quoi qu'il soit censé être sur aucun Adidas. Portez toujours cette marque, trop dure et obtenez des cloques sur le cou-de-pied après 2 heures. Je n'ai jamais rien porté d'aussi mal. Éloignez-vous de ce produit"
3,"Toujours le même, trop petit. Vous devez spécifier 2 tailles plus grandes maintenant, rendant enfin l'Adilette à nouveau en Europe."
1,"Le titre dit tout, les pantoufles sont très, très petites. De plus, l'article est très léger et se sent inférieur. Dans les magasins à 1 euro, vous pouvez trouver de telles chaussures sans le logo Adidas. Ne touchez pas!"
3,"D'une manière ou d'une autre, la chaussure ne sèche pas. La ceinture s'imbibe et ne sèche pas peu. La chaussure grince aussi. Pas si fou !"
3,"La pointure est petite, à part le fait que ces chaussures ne sont pas d'origine et que la matière laisse beaucoup à désirer, les miennes ont rétréci avec le soleil, mais pas qu'un peu... elles sont déformées... chose qui semble très rare tome"
1,"Ils ne me convenaient pas et j'ai dû les retourner. Si vous les voulez, achetez deux numéros ci-dessus car ils sont très petits. Terrible expérience de magasinage."
2,Ces tongs sont devenues très à la mode pour ce qu'elles sont. Un simple morceau de plastique qui appuie sur le cou-de-pied et ne me va pas pour ma taille (42). Je suppose que les gens paient pour la tenue adidas. Déçu et je les ai retournés.
1,"Même si je fais une taille au-dessus, je ne rentrerai pas dedans ! Je n'ai pas les pieds les plus étroits, mais ces pantoufles sont beaucoup trop serrées !"
2,bien rangé 38 comme toujours - ces sandales sont comme 36 ainsi que la taille à être wedere cià jeté.matta
3,"J'ai pris une taille au dessus et la longueur est bonne. Pour ceux qui ont un cou-de-pied haut, il se resserre un peu au début, après environ une semaine, il lâche et le confort augmente.Bon matériel, mais en été, il agit comme une ventouse."
2,"J'ai une autre paire d'Adilettes, elles sont plus lourdes et la matière supérieure est différente, en comparaison, cette chaussure ressemble à un jouet."
1,Qualité inférieure à la normale pour un prétendu produit de marque Adidas. J'avais l'impression d'avoir affaire à du plagiat. Je suis revenu immédiatement.
2,Si je dois acheter une chaussure et que je pense que je dois acheter trois tailles plus grandes .... Cela signifie que le produit est une contrefaçon .... C'est mon avis et je ne suis pas plus que convaincu.
1,Elles sont petites et j'ai aussi reçu un chausson plus long et un plus court malgré le fait que nous soyons deux 42. Je ne les recommande pas.
1,"J'ai acheté un 43 pratiquement comme s'il s'agissait d'un 41 malgré les caractéristiques du produit disant que son ajustement est normal à la norme européenne. Cependant bel article, dommage"
1,Je dois retourner ma pantoufle car c'est un produit de très mauvaise qualité par adidas une perte totale d'argent alors merci de bien vouloir changer ma pantoufleMerci
2,"Après 1 semaine, ils ont commencé à s'abîmer ... Les rayures blanches se décollent .. Boh"
2,J'ai commandé ces chaussons taille 12 donc un 47 dommage qu'il soit tout petit ressemble à un 44... rendu fait
1,"Le produit multimédia n'a pas pu être chargé.
                



L'eau s'accumule dans la semelle à chaque douche... À un moment donné, les chaussures sentent dégoûtant le ""pipi de chat"" 👎Plus jamais Adidas"
2,Je prends toujours cette marque de chaussons. Bizarrement ils sont très raides et inconfortables
1,"Donc, c'est normal que chaque fabricant n'ait pas la même taille qu'un autre, mais en les comparant avec d'autres pantoufles normales, c'est un 41 et non un 43 !! De plus, très serré sur le cou de pied"
1,Livraison rapide mais n'a pas répondu aux attentes car la chaussure n'est pas fidèle à la pointure !
1,"Ces Adilettes sont très confortables, mais attention à ne pas les laisser au soleil. Très difficile avec ce type de chaussures. J'avais ces chaussures près de la porte de la terrasse et elles étaient complètement déformées.Le service client d'Amazon était super, elle a quand même pu se plaindre après 30 jours."
2,"Malheureusement, ici aussi trouvé que cette chaussure est trop petite. Sinon les Adilettes comme vous les connaissez, commandez au moins une pointure de plus."
2,Jolie chausson mais trop petit. Je porte du 40 mais j'aurais dû prendre du 42
2,"Je n'achèterais plus de pantoufles, beaucoup trop serrées. J'ai déjà commandé 2 tailles plus grandes mais elles sont encore trop serrées. Pas de bonne qualité."
2,"Les chaussons s'imprègnent très vite d'eau et deviennent complètement instables sur le pied. Remplacés le premier jour de vacances. Vous glissez constamment hors des sangles et menacez de basculer avec votre pied. Le seul point positif : ils ont l'air pas mal. Complètement inadapté à la baignade, à la piscine, à la plage."
2,L'article est fait d'un plastique trop dur qui serre et appuie sur la voûte plantaire de façon à laisser son empreinte.Pas satisfait.
2,Le bracelet est différent sur une même paire. Malheureusement très perceptible. Mais c'est trop cher pour la maison 😕
2,"D'une part, l'adilette est arrivée plus tard qu'annoncé et d'autre part, l'adilette n'est en aucun cas à la taille annoncée. La taille 34 au plus 35 aurait ou aurait fait l'affaire."
2,"C'était un cadeau car j'ai d'autres tongs adidas de la même marque dont je suis ravi et la qualité semble totalement différente, celles-ci sont plus dures, je ne les aimais pas, elles ne semblent pas identiques La taille est votre numéro"
2,"Pas mal comme qualité, surtout par rapport au prix.. mais les mesures ? Complètement faux .. rendu deux fois et j'ai dû prendre deux mesures et demie de plus .."
2,"Malheureusement, les chaussures de bain sont beaucoup trop petites et trop serrées.Mon mari porte habituellement la taille. 46/47. J'ai commandé la taille 48,5 et elles sont encore trop petites ! Malheureusement, le vendeur ne nous a pas encore contacté. Si elles étaient fidèles à la taille, ce seraient de très bonnes chaussures."
2,"Malgré le fait que j'avais commandé les pantoufles 2 tailles plus grandes, elles étaient beaucoup trop petites. Mieux vaut les essayer en magasin et les acheter là-bas. Le remboursement s'est pourtant très bien passé !!!"
2,Il taille trop petit... Je porte un 39 en chaussures de ville et le 39 de cette tong est trop petit.
2,"Comme écrit dans le titre, les Adilettes sont au moins 1-2 tailles trop petites. Ils sont également coupés si serrés que vous pouvez à peine y mettre le pied. Livraison depuis Amazon et échange comme d'habitude rapide et simple ! D'où 2 étoiles"
2,"Elles sont très petites et la bride est très très serrée.Je fais du 38 et en taille 39 je n'ai même pas pu mettre la moitié de mon pied.Mais la qualité est très bonne et l'envoi, le retour et le remboursement de la le prix d'achat s'est déroulé sans aucun problème donc mieux vaut commander 2 tailles au dessus pour être en sécurité"
2,"Une chaussure confortable et de bonne qualité. Collection seulement 2 étoiles parce que ces chaussures puent tellement après 3 semaines de port occasionnel pour la douche et le bain qu'elles appartiennent à la poubelle. On s'en plaint de toute façon, parce que ça ne peut pas être normal."
2,"Même si on sait que les pointures d'Adidia sont un peu particulières, ces chaussons sont tellement minuscules que c'est assez bizarre. Malheureusement, j'ai oublié le fait que les retours de ce vendeur sont soumis à des frais. Je ne commanderais plus ici."
2,Je les ai rendues inconfortables : elles ont des semelles trop épaisses
2,Trop petit .. au moins deux tailles plus grandes doivent être prises
2,Je me suis déformé au soleil... ça ne devrait pas arriver avec des pantoufles d'été
2,Mieux vaut commander au moins une taille au dessus. J'ai dû le rendre. J'ai perdu ma taille et c'était petit
2,"Comme déjà écrit plusieurs fois, ils sont trop petits, cela ne peut pas non plus être estimé, mais je ne les ai pas renvoyés car on dit qu'ils sont en expansion."
2,Bon produit taille très petit. Je n'ai pas pu le changer car les frais de port (à ma charge) dépassaient le coût du produit.Je les ai gardés sans les utiliser
2,"Si vous ne vous souciez pas de l'argent et de la taille, vous pouvez commander ici ;) Sinon, pas recommandé. Le produit est correct, mais sera envoyé en tant que sélection fantaisie :/"
2,"C'est faux, mais suffisant."
2,"La couleur n'est pas du tout comme sur la photo, elles sont grises avec des rayures argentées. Sur la photo, vous me semblez blanc car il y a aussi la sélection de couleurs grise, sur laquelle les chaussures peuvent alors être vues en gris. Pour cela seul 2 étoiles déduction sinon ils sont très petits j'ai déjà commandé une taille plus grande, ça va juste."
2,Optiquement très sympa Malheureusement trop petit je ne suis pas habitué aux adilettes
2,"Taille bizarre sur Adidas... Je n'ai pas forcément les pieds fins, mais je n'ai pas les plus gros non plus. Néanmoins : la taille 14 est beaucoup trop longue et la taille 13 beaucoup trop étroite. Malheureusement il n'y a rien entre les deux"
2,Le nombre de chaussures avec lequel il est annoncé ne correspond pas
2,Non-concordance des chiffres... dommage...
2,Malheureusement la chaussure s'imprègne d'eau et met environ une semaine à sécher à nouveau. Sinon très confortable. Je ne comprends pas trop à quoi sert la chaussure... ce n'est certainement pas un article de sport... sauf peut-être pour la pêche. . .
2,"Très étroite pour une chaussure homme, on n'a pas l'habitude de celle de l'Adilette. Sinon c'est doux et ça rend bien"
2,Les chaussures sont très serrées. Mon autre paire va beaucoup mieux.
2,"Très plastique, inconfortable pour un usage quotidien."
2,L'Aqua Adilette est 15 mm plus petite que l'Adilette Cloudfoam de même taille. Les deux Adidas. Vraiment super!
2,La taille Adidas est un désastre. échangé deux fois. marre
2,"Ça a l'air chic, je ne pense pas que ce soit idéal pour les longues promenades et elles sont 1 à 2 tailles plus petites."
2,"Les chaussons sont beaux mais ils ont un cou-de-pied très bas, mon fils ne peut pas mettre son pied même dans le numéro supplémentaire.."
2,"Les chaussons arrivent sans enveloppe d'origine, et avec l'étiquette attachée à un fil de ficelle adapté, donc jeté individuellement dans l'enveloppe amazone."
2,Taille non conforme la taille 44 est petite tant en longueur qu'en hauteur je conseille un numéro en plus
2,Les chaussures sont un peu dures
2,"Adidas est complètement stupide. Il n'y a pas de taille entre 43 et 44,5, ce qui signifie soit trop petit, soit trop grand. Ça n'a aucun sens."
2,"Comme pour la plupart des Adilettes, ici aussi, après un court laps de temps, des cloques apparaissent sur le côté du pied en haut à cause du frottement sur le caoutchouc en haut. Un tissu ou quelque chose de similaire serait mieux ici. Non recommandé pour moi."
2,Les tailles ne semblent pas correctes.
2,"Les chaussures elles-mêmes seraient parfaites si les deux étaient identiques. Malheureusement, la chaussure de bain droite est beaucoup trop serrée alors que celle de gauche va bien."
2,"commandé une taille plus grande de toute façon, ça ne va pas. comme si vous aviez commandé de souhait. malheureusement"
2,"Incroyablement étroit. J'ai les pieds un peu plus larges, mais ici il faudrait commander du 45 au lieu de 43, c'est trop extrême pour une chaussure qui vit du confort..."
2,Se révéler plus petit
2,Correct en longueur mais TRÈS serré sur le cou-de-pied.
2,le seul défaut est que la taille n'est pas correcte il faut augmenter au moins un chiffre.
2,Je passe un 36 et j'ai demandé un 37... elles sont petites en longueur et larges en largeur... j'ai un pied étroit... je les ai retournées
2,"Taille effacée des tongs , elle est bien plus petite qu'un 42 . Une honte"
2,"Malheureusement trop serré au niveau du cou de pied. Ce qui est étrange car nous avons acheté la même taille et la même chaussure dans la boutique. Il s'adapte parfaitement. Malheureusement, c'était trop serré, donc c'était de retour"
2,bon travail mais mesures peu fiables. J'ai pris un 42 par rapport à un vrai 40.5 et c'est encore trop petit
2,"Malheureusement, ils sont trop étroits. Et du plastique bon marché, la qualité Adidas est en baisse."
2,"Petit nombre, si vous pouvez avoir un plus grand nombre, c'est n. 40 sinon je demande un retour. X le retrait si vous allez au retour venez le chercher. Déjà emballé. Merci"
2,Joli prix correct mais au moins 2 tailles trop petites 😤
2,"Je porte habituellement un 40, j'ai commandé un 40,5. Les chaussures sont arrivées et sont bien trop petites! Donc vraiment, comme si c'était 37."
2,"Je porte des chaussures avec le numéro 42 et j'ai essayé ces chaussures en 43 et même en 44,5 et elles sont encore trop petites et trop serrées. Perte de temps :-("
2,Ils ne sont pas authentiques et les lignes se décollent
2,Trop étroit pour rentrer complètement le pied dans la chaussure
2,"Assez petit pour 44,5"
2,"La taille Oder était de 9,5 mais tu en as eu 7 donc ça ne convenait pas"
2,"Trop petit, j'ai commandé un 46 et il me va comme un 44."
2,Commandé 38 et reçu 37
2,Malheureusement à rétrécir
2,La partie blanche a déjà été décollée
2,pue extrêmement - retour
2,ne peut pas se mouiller et ce n'est pas pour ceux qui ont les pieds moites
2,"En raison de certaines critiques, j'ai commandé 2 tailles plus grandes, mais ne correspond toujours pas, la qualité semble bonne"
2,Bien mais malheureusement j'ai trop d'écorchures au pied. je ne les recommande pas
2,"La partie du dernier du pied est étroite et ça dit qu'il était de grande longueur, ça me va bien"
2,sont un peu serrés. Je l'aurais renvoyé si la livraison avait été gratuite.
2,Caro
2,Qualité normale
2,"Même en ayant pris une taille plus grande, elles sont petites pour moi, elles frottent et font mal en marchant. j'ai un 45 et eux un 46"
2,Coupe très serrée
2,"J'ai en fait une pointure 41/42, et la pointure 42 était un peu petite. La longueur était à peu près correcte, mais la ""bretelle"" était trop serrée..."
2,"Bonjour, un était plus petit. Le produit a été retourné sans aucun problème et l'argent a été remboursé"
2,Fine pitié robe petite
